split,source,source_rel_id,group,image_path,dest_image,num_boxes
train,roboflow_indian_traffic_sign_yolo26,train/05033_jpg.rf.PbJmaubTPINqyOANlPll,roboflow_indian_traffic_sign_yolo26/train/05033_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/05033_jpg.rf.PbJmaubTPINqyOANlPll.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__05033_jpg.rf.PbJmaubTPINqyOANlPll__b692e28b0df0.jpg,1
train,roboflow_traffic_sign_yolo26,train/78_png.rf.21L6MpGDDGdKGWInFDQB,roboflow_traffic_sign_yolo26/train/78_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/78_png.rf.21L6MpGDDGdKGWInFDQB.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__78_png.rf.21L6MpGDDGdKGWInFDQB__f48f6efdc9b5.png,1
train,roboflow_indian_traffic_sign_yolo26,train/59001_jpg.rf.4YPO0saJevtCC1go3lJk,roboflow_indian_traffic_sign_yolo26/train/59001_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/59001_jpg.rf.4YPO0saJevtCC1go3lJk.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__59001_jpg.rf.4YPO0saJevtCC1go3lJk__9b630346e6df.jpg,1
train,roboflow_traffic_sign_yolo26,train/242_png.rf.WPULxBvx1FTwUEDtahyj,roboflow_traffic_sign_yolo26/train/242_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/242_png.rf.WPULxBvx1FTwUEDtahyj.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__242_png.rf.WPULxBvx1FTwUEDtahyj__32527236b5a2.png,1
train,roboflow_traffic_sign_yolo26,train/242_png.rf.1VzaiDk3Np06FWRZeUR4,roboflow_traffic_sign_yolo26/train/242_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/242_png.rf.1VzaiDk3Np06FWRZeUR4.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__242_png.rf.1VzaiDk3Np06FWRZeUR4__f0a78e07ef54.png,1
train,github_abhay,frontNear/BLR-2018-04-16_15-34-27_frontNear/000402_r,github_abhay/frontNear/BLR-2018-04-16_15-34-27_frontNear,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/frontNear/BLR-2018-04-16_15-34-27_frontNear/000402_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__frontNear__BLR-2018-04-16_15-34-27_frontNear__000402_r__1eec420d2bdc.jpg,1
train,github_abhay,frontNear/BLR-2018-04-16_15-34-27_frontNear/000528_r,github_abhay/frontNear/BLR-2018-04-16_15-34-27_frontNear,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/frontNear/BLR-2018-04-16_15-34-27_frontNear/000528_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__frontNear__BLR-2018-04-16_15-34-27_frontNear__000528_r__7540e7308305.jpg,1
train,github_abhay,frontNear/BLR-2018-04-16_15-34-27_frontNear/000408_r,github_abhay/frontNear/BLR-2018-04-16_15-34-27_frontNear,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/frontNear/BLR-2018-04-16_15-34-27_frontNear/000408_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__frontNear__BLR-2018-04-16_15-34-27_frontNear__000408_r__9628efe99005.jpg,1
train,roboflow_traffic_sign_yolo26,train/46_png.rf.hZxvahQsDengc2N9ylff,roboflow_traffic_sign_yolo26/train/46_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/46_png.rf.hZxvahQsDengc2N9ylff.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__46_png.rf.hZxvahQsDengc2N9ylff__68dc420e66dd.png,1
train,roboflow_traffic_sign_yolo26,train/46_png.rf.LR69eC57xIi2MNGSMcim,roboflow_traffic_sign_yolo26/train/46_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/46_png.rf.LR69eC57xIi2MNGSMcim.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__46_png.rf.LR69eC57xIi2MNGSMcim__7c1b56421dcc.png,1
train,roboflow_indian_traffic_sign_yolo26,train/66032_jpg.rf.yaABckQFJ7ZcJ5Wf9Nzi,roboflow_indian_traffic_sign_yolo26/train/66032_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/66032_jpg.rf.yaABckQFJ7ZcJ5Wf9Nzi.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__66032_jpg.rf.yaABckQFJ7ZcJ5Wf9Nzi__46d145b51aff.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001923_r,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001923_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__001923_r__7ae43149af93.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001252_r,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001252_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__001252_r__b396e56b14ac.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/0009060,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/0009060.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__0009060__f03826521dab.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001756_r,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001756_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__001756_r__ada5df3cbafe.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/0017565,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/0017565.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__0017565__908488529ace.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/0017610,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/0017610.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__0017610__d5124bc16685.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001522_r,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001522_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__001522_r__1ad140045ea9.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001527_r,github_abhay/sideLeft/BLR-2018-05-31_13-01-28_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-31_13-01-28_sideLeft/001527_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-31_13-01-28_sideLeft__001527_r__a6f5954f8e12.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/46025_jpg.rf.vpct4EeiGKh5se2Dd8cm,roboflow_indian_traffic_sign_yolo26/train/46025_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/46025_jpg.rf.vpct4EeiGKh5se2Dd8cm.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__46025_jpg.rf.vpct4EeiGKh5se2Dd8cm__fc32f484b83e.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/50017_jpg.rf.bNUa21TQOV77WLJFSDv5,roboflow_indian_traffic_sign_yolo26/train/50017_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/50017_jpg.rf.bNUa21TQOV77WLJFSDv5.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__50017_jpg.rf.bNUa21TQOV77WLJFSDv5__185ac311ed38.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/21016_jpg.rf.WgXOBPZs24aR2UFN2biw,roboflow_indian_traffic_sign_yolo26/train/21016_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/21016_jpg.rf.WgXOBPZs24aR2UFN2biw.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__21016_jpg.rf.WgXOBPZs24aR2UFN2biw__b3eab28b5229.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/42088_jpg.rf.lXgm1wWMfzgXL0YnbgKh,roboflow_indian_traffic_sign_yolo26/train/42088_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/42088_jpg.rf.lXgm1wWMfzgXL0YnbgKh.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__42088_jpg.rf.lXgm1wWMfzgXL0YnbgKh__3f6c8e529475.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/56010_jpg.rf.1daT0XNJuMuiNFv3UbuZ,roboflow_indian_traffic_sign_yolo26/train/56010_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/56010_jpg.rf.1daT0XNJuMuiNFv3UbuZ.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__56010_jpg.rf.1daT0XNJuMuiNFv3UbuZ__1d94fa22f45d.jpg,1
train,roboflow_traffic_sign_yolo26,train/309_png.rf.hZUFKurIofyswgu6pgmu,roboflow_traffic_sign_yolo26/train/309_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/309_png.rf.hZUFKurIofyswgu6pgmu.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__309_png.rf.hZUFKurIofyswgu6pgmu__6112c41d4031.png,1
train,roboflow_indian_traffic_sign_yolo26,train/47059_jpg.rf.3CwYRiAE3tgdYAGIwqJU,roboflow_indian_traffic_sign_yolo26/train/47059_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/47059_jpg.rf.3CwYRiAE3tgdYAGIwqJU.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__47059_jpg.rf.3CwYRiAE3tgdYAGIwqJU__1ef63d576012.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/45007_jpg.rf.B5U00obZxpo9kUGwxxDX,roboflow_indian_traffic_sign_yolo26/train/45007_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/45007_jpg.rf.B5U00obZxpo9kUGwxxDX.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__45007_jpg.rf.B5U00obZxpo9kUGwxxDX__4e6dcc895848.jpg,1
train,roboflow_traffic_sign_yolo26,train/318_png.rf.RGea6ljE8si2RHRIR40H,roboflow_traffic_sign_yolo26/train/318_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/318_png.rf.RGea6ljE8si2RHRIR40H.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__318_png.rf.RGea6ljE8si2RHRIR40H__392d203de3a9.png,1
train,roboflow_indian_traffic_sign_yolo26,train/13010_jpg.rf.NidQf4Qa76nRirFnrooz,roboflow_indian_traffic_sign_yolo26/train/13010_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/13010_jpg.rf.NidQf4Qa76nRirFnrooz.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__13010_jpg.rf.NidQf4Qa76nRirFnrooz__e4eb388b179c.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/65028_jpg.rf.h7B2ccItV3KfCecimbyB,roboflow_indian_traffic_sign_yolo26/train/65028_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/65028_jpg.rf.h7B2ccItV3KfCecimbyB.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__65028_jpg.rf.h7B2ccItV3KfCecimbyB__8b25ffde3193.jpg,1
train,roboflow_traffic_sign_yolo26,train/187_png.rf.UnNNiUXbvIIi2XvErJpc,roboflow_traffic_sign_yolo26/train/187_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/187_png.rf.UnNNiUXbvIIi2XvErJpc.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__187_png.rf.UnNNiUXbvIIi2XvErJpc__743fc6379897.png,1
train,roboflow_indian_traffic_sign_yolo26,train/42055_jpg.rf.AwlpIVb6LmgJNl8DCHfb,roboflow_indian_traffic_sign_yolo26/train/42055_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/42055_jpg.rf.AwlpIVb6LmgJNl8DCHfb.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__42055_jpg.rf.AwlpIVb6LmgJNl8DCHfb__04fcec392805.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-19-06-21-44_part_5/0001116,github_abhay/highquality_16k/BLR-2018-06-19-06-21-44_part_5,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-19-06-21-44_part_5/0001116.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-19-06-21-44_part_5__0001116__68af5538ddf0.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-19-06-21-44_part_5/0000301,github_abhay/highquality_16k/BLR-2018-06-19-06-21-44_part_5,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-19-06-21-44_part_5/0000301.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-19-06-21-44_part_5__0000301__7a9d7e42268d.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-25_09-00-13_frontNear_left/0001260,github_abhay/highquality_16k/BLR-2018-04-25_09-00-13_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-25_09-00-13_frontNear_left/0001260.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-25_09-00-13_frontNear_left__0001260__2cb8b4969bd3.jpg,1
train,github_abhay,highquality_16k/BLR-2018-04-25_09-00-13_frontNear_left/0002910,github_abhay/highquality_16k/BLR-2018-04-25_09-00-13_frontNear_left,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-04-25_09-00-13_frontNear_left/0002910.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-04-25_09-00-13_frontNear_left__0002910__85c9fed7da87.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/80026_jpg.rf.JYPthGZSg8PwKVXs2q2K,roboflow_indian_traffic_sign_yolo26/train/80026_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/80026_jpg.rf.JYPthGZSg8PwKVXs2q2K.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__80026_jpg.rf.JYPthGZSg8PwKVXs2q2K__5ca5b178eb24.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/47000_jpg.rf.DfJubajTKXipvWgMuy9a,roboflow_indian_traffic_sign_yolo26/train/47000_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/47000_jpg.rf.DfJubajTKXipvWgMuy9a.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__47000_jpg.rf.DfJubajTKXipvWgMuy9a__4871bab66eda.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/58032_jpg.rf.kjR1QY52AfSoUQhglFii,roboflow_indian_traffic_sign_yolo26/train/58032_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/58032_jpg.rf.kjR1QY52AfSoUQhglFii.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__58032_jpg.rf.kjR1QY52AfSoUQhglFii__27b6adcdb396.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/17009_jpg.rf.p8uzBxi5q8GmRRlg9RF1,roboflow_indian_traffic_sign_yolo26/train/17009_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/17009_jpg.rf.p8uzBxi5q8GmRRlg9RF1.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__17009_jpg.rf.p8uzBxi5q8GmRRlg9RF1__8397e40d13ff.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/06017_jpg.rf.0zdHCsrrUfN945NRQTYs,roboflow_indian_traffic_sign_yolo26/train/06017_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/06017_jpg.rf.0zdHCsrrUfN945NRQTYs.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__06017_jpg.rf.0zdHCsrrUfN945NRQTYs__7692e8a7e2aa.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/50046_jpg.rf.p3ValmhyzlzlcNvr1vE4,roboflow_indian_traffic_sign_yolo26/train/50046_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/50046_jpg.rf.p3ValmhyzlzlcNvr1vE4.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__50046_jpg.rf.p3ValmhyzlzlcNvr1vE4__14095d0bc80b.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-29-10-07-38_part_15/0001140,github_abhay/highquality_16k/BLR-2018-06-29-10-07-38_part_15,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-29-10-07-38_part_15/0001140.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-29-10-07-38_part_15__0001140__9b7656722b9a.jpg,1
train,github_abhay,highquality_16k/BLR-2018-06-29-10-07-38_part_15/0000240,github_abhay/highquality_16k/BLR-2018-06-29-10-07-38_part_15,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/highquality_16k/BLR-2018-06-29-10-07-38_part_15/0000240.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__highquality_16k__BLR-2018-06-29-10-07-38_part_15__0000240__eb63a00ecf5d.jpg,2
train,github_abhay,sideLeft/BLR-2018-05-14_11-48-09_sideLeft/0001620,github_abhay/sideLeft/BLR-2018-05-14_11-48-09_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-14_11-48-09_sideLeft/0001620.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-14_11-48-09_sideLeft__0001620__e6b86f360091.jpg,1
train,github_abhay,sideLeft/BLR-2018-05-14_11-48-09_sideLeft/000144_r,github_abhay/sideLeft/BLR-2018-05-14_11-48-09_sideLeft,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideLeft/BLR-2018-05-14_11-48-09_sideLeft/000144_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideLeft__BLR-2018-05-14_11-48-09_sideLeft__000144_r__621cba85d89f.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/42009_jpg.rf.EvOWbxqbfZWgxfY25fcU,roboflow_indian_traffic_sign_yolo26/train/42009_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/42009_jpg.rf.EvOWbxqbfZWgxfY25fcU.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__42009_jpg.rf.EvOWbxqbfZWgxfY25fcU__1546b810485d.jpg,1
train,roboflow_traffic_sign_yolo26,train/295_png.rf.eLQDmoeYOKKKxzmkCQW1,roboflow_traffic_sign_yolo26/train/295_png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_traffic_sign_yolo26/train/images/295_png.rf.eLQDmoeYOKKKxzmkCQW1.png,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_traffic_sign_yolo26__train__295_png.rf.eLQDmoeYOKKKxzmkCQW1__be060215b6c5.png,1
train,github_abhay,sideRight/BLR-2018-05-14_13-38-46_sideRight/000678_r,github_abhay/sideRight/BLR-2018-05-14_13-38-46_sideRight,/home/nnmax/Desktop/forge-alpha/signboard-yolo/raw_github/JPEGImages/sideRight/BLR-2018-05-14_13-38-46_sideRight/000678_r.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/github_abhay__sideRight__BLR-2018-05-14_13-38-46_sideRight__000678_r__fc65abd965c0.jpg,1
train,roboflow_indian_traffic_sign_yolo26,train/13011_jpg.rf.hLokNxmemKBqtP6yqheP,roboflow_indian_traffic_sign_yolo26/train/13011_jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/raw/roboflow_indian_traffic_sign_yolo26/train/images/13011_jpg.rf.hLokNxmemKBqtP6yqheP.jpg,/home/nnmax/Desktop/forge-alpha/signboard-yolo/data/curated/signboard_yolo26_lite/images/train/roboflow_indian_traffic_sign_yolo26__train__13011_jpg.rf.hLokNxmemKBqtP6yqheP__f2a6df580bb2.jpg,1
